 -0.05050975  0.41399255  0.20170759 -0.03783216 -0.45040673 -0.97592185
 -1.23808733 -0.98634107 -1.39000156 -0.68156356 -1.20923817 -0.55526567
 -0.74728973 -0.66336551 -1.07467723 -0.89299583 -1.22471051 -0.85481252
 -1.05612780 -0.41347486 -1.02283705 -0.48974850 -0.16535780  0.38176575
  0.67955419  0.99524073  0.66733073  0.61269911  0.63007863  0.49287294
  0.10729104  0.16669172 -0.57522496 -0.37790764 -0.91039906 -1.27581145
 -1.64686047 -1.86516055 -1.96055075 -1.79685406 -1.38052606 -1.59334455
 -1.41766068 -1.23976396 -1.47871479 -1.39048325 -1.40541252 -0.81637463
 -0.79952071 -1.07970878 -1.04105351 -0.79131070 -0.75586598 -0.37046936
  0.50558759 -0.18722451  0.36855711  0.63145761  0.41084538  0.95988201
  0.68096339  0.84665485  0.29262477 -0.14591764 -0.37542471 -0.96489323
 -0.46461653  0.37248198  0.40942040 -0.17419617  0.49504251  0.50628994
  0.59497653  1.80515732  1.23137276  1.32071409  1.25345738  0.89218123
  0.83574290  0.31067358 -0.33243141 -0.89872564 -1.32471714 -1.53501410
 -1.61095862 -1.84799405 -1.71156668 -1.73569201 -1.01174187 -1.44419708
 -0.55866652 -1.07006407
  1.45297290  1.57033990  1.40440903  1.44887548  1.34708204  1.10945487
  0.98933318  0.88189279  0.12168178  0.18350434  0.63815017  0.53260618
  0.91807880  0.77606721  0.75804418 -0.06568785 -0.54598551 -0.43671921
 -0.61313902 -0.02068690 -0.46052714 -0.14545451 -0.21888604  0.11316622
  0.20730094  0.58979743  0.51736427  0.57668685  0.60685542  0.78775301
  0.86309860  0.28376684  0.42500024  1.02159737  0.82391089  0.59012953
  0.20322320  0.87289851  1.20949291  1.04565912  0.57134586 -0.32136327
 -0.39898380  0.12420294  0.73059996  0.12530099 -0.02835818 -0.36597975
 -0.93727279 -0.78136305 -1.02297863 -0.88107708 -1.14747216 -1.43666512
 -1.20272065 -1.44799618 -0.67206081 -1.17228900 -0.83659836 -1.07162872
 -0.97477212 -1.21790324 -0.68427823 -1.30878652 -1.01326825 -0.33151164
 -0.04203644 -0.64762259 -0.36292218 -0.27267553 -0.62772289  0.04347295
 -0.25431683 -0.65803152 -0.20728899  0.45159813  0.33129766  0.34311735
  0.61913817  0.39542973  0.66546314  1.01159900  1.04500430  0.91851348
  0.60155981  0.00265919  0.00723104 -1.15320545 -1.37276156 -1.62691624
 -1.45068796 -2.24339858 -1.18732688 -1.05434169 -0.68143077 -1.14911809
 -0.92317858  0.00514941 -0.07756914 -0.45945189  0.34577690 -0.05406217
 -0.21851014  0.55319573  0.02832631 -0.28409919 -0.59798259  0.21560726
  0.06240158  0.28819507  0.11982655  0.01845716 -1.04256202 -0.81447799
 -1.04925605 -0.93233219 -1.11681049 -1.24379548 -0.71162000 -1.28334970
 -1.34140306 -0.83881437 -1.40258374 -1.09530805 -0.99850440 -0.26204567
 -0.66757805 -0.53002448 -0.11611080 -0.37466258  0.06336913  0.25398032
  0.70830525  0.18178202  0.50447410  0.30876677  0.29206083  0.23887310
  0.27076770 -0.12586909 -0.57822745 -0.32409831 -0.03345699 -0.79553316
 -0.84096390 -1.42849544 -1.49130977 -1.66348552 -1.24279563 -1.39104374
 -1.00186983 -0.91771974 -1.04128536 -1.58090463 -1.02957728 -1.09929588
 -0.41073067 -0.73475731 -0.99561962 -0.77129431 -0.47783237 -0.46944430
  0.25772575  0.11743323 -0.16212154  0.41593881  0.44579787  0.82444943
  1.03791618  0.84848106  0.59500114  0.16736743 -0.77054563 -0.69118476
 -0.63203214 -0.51962909  0.05151274  0.00796835  0.09550486  0.94477124
  1.15816686  1.60869938  1.73675976  1.58487873  0.90411361  1.24283478
  1.07536558  0.73681946  0.01861797 -0.42469619 -1.21982328 -1.07481061
 -1.60917976 -1.71062885 -1.48669396 -1.80936735 -1.16676269 -1.52847965
 -1.00633989 -0.57636960
  1.25642399  1.62443321  1.72519563  1.16643308  1.01483311  1.08096752
  1.04856837  0.21488471 -0.50447967  0.03504486  0.91389176  0.83970175
  0.84794656  0.99413520  0.06300598 -0.14344602 -0.58608870 -0.39081326
 -0.37988819  0.41223046  0.27087925  0.26677191 -0.28755108 -0.57791167
 -0.16997718 -0.14433981  0.14765243  0.20482861  0.68286098  0.73310013
  1.09819233  0.16566116  0.65660419  0.89147379  0.31584276  0.28661795
  0.36938303  0.24305778  0.55451168  0.41763265  0.15648583  0.46970474
  0.16118156  0.86509643  1.00036613  0.27421292  0.14205390  0.67729904
 -0.53613235 -1.01921553 -0.76087174 -0.72817288 -0.65191694 -0.50745093
 -1.07915386 -0.89706701 -1.07416498 -1.02615765 -1.17971644 -1.26391824
 -0.95253709 -0.30153141 -0.82633393 -1.21937740 -0.47891788  0.01656683
 -0.07444643 -0.68642064 -1.16840902 -0.61061393 -0.56154438 -0.28973716
 -0.24869859 -0.57760707 -0.91946810  0.32574858  0.85580831  0.25330901
  0.78256350  0.91187905  1.12316506  0.96351551  0.31183180  0.58090895
  0.43230988 -0.55573975 -0.11160711 -1.19798908 -1.70542869 -1.70729826
 -1.20499182 -1.27745780 -0.91605990 -1.01439339 -1.31582376 -1.29845918
 -0.69776918 -0.34383792 -0.00978817  0.05592386  0.28682793  0.01367698
 -0.09699383 -0.12601052  0.18465566 -0.16486534 -0.34944190 -0.32290433
 -0.27939951  0.82608957  0.31194603 -0.52910565 -0.76220026 -1.27456258
 -1.62135469 -1.43137624 -1.56007002 -1.54430216 -0.96413575 -1.24662361
 -1.47754655 -1.50959074 -1.55917848 -2.05306390 -1.82876461 -1.56555407
 -1.29746316 -0.43638791 -0.15738571 -0.19828434  0.15942232  0.01987991
  0.30938092  0.16111621  0.03420163 -0.11109437  0.07806784  0.19616404
 -0.18868836 -0.63545006 -0.12631783 -0.50979436 -0.69054020 -0.55179488
 -0.59178868 -1.01220762 -1.00314155 -1.54065614 -1.12579098 -0.55641278
 -0.37324880 -0.51076253 -1.23167349 -1.57570496 -1.21427802 -0.71971919
 -0.26967055 -0.63781194 -0.89100366 -0.85362737  0.00081757  0.09687517
  0.83390733  0.28517273  0.46199616  1.03742338  0.79399213  0.04907061
  0.64254089  0.50883243  0.52714574  0.06180592 -0.76976306 -0.93045640
 -0.50279332 -0.25841945 -0.24910512  0.11973911  0.45939724  1.29621804
  1.47640390  2.09746956  1.68466915  1.50181410  0.94823186  1.12774956
  1.06407567  1.19379506  0.61596363 -0.29754404 -0.95819164 -1.60781015
 -1.72111726 -1.80194125 -2.07968833 -1.66648022 -1.22735825 -0.99431317
 -1.13995571 -0.88462735
  1.29032493  1.84464291  1.97912429  0.69269719  0.82115557  0.55083770
  0.29616926  0.23650787 -0.60459995  0.47740848  1.12705558  0.56868536
  0.07552894  0.42264569  0.28936099 -0.67703958 -0.53102417 -0.91269930
  0.11928750  0.87528018  0.35944869  0.01455984 -0.93705659 -0.86636452
 -0.21722371  0.09472150  0.26070838  0.43830901  0.96322231  0.61155155
  0.89270405  0.74323408  1.10461063  1.32054120  0.65178778  0.55120414
  0.77984938  0.77888160  0.53308200  0.73962614  0.95433397  0.82034129
  0.45247506  0.57271298  0.32354965  0.53741806  0.32093979  0.38260548
 -0.44776612 -0.83011693 -0.68193329 -0.49125902 -0.54240689  0.03525980
 -0.61035077 -0.82543093 -1.24035227 -0.63424004 -0.65782101 -0.64592264
  0.24566405 -0.33300837  0.03497530 -0.37484834 -1.06498080 -0.13220880
 -0.15931173 -0.73095449 -1.00626672 -0.99413704 -1.01399061 -0.25856359
 -0.85031622 -0.53341025 -0.97120540  0.00295942  0.65949901  0.63824246
  0.21962771  1.19839030  1.52955080  0.71078987  0.55916483  0.62674811
 -0.01671809 -0.16447600 -0.56578837 -1.21157484 -1.69137307 -1.55351967
 -1.43463770 -1.53944096 -1.17538677 -1.48967128 -1.79407468 -1.09125314
 -0.78812908 -0.69071014  0.10999358  0.32825621 -0.27011569 -0.11624583
  0.57209429  0.16376302 -0.15628328  0.19445449 -0.28261133  0.35344256
  0.86111509  0.24769115  0.17985713 -0.34976578  0.11353835 -0.58263111
 -1.19119400 -1.29836265 -1.64183495 -1.85289451 -1.84066559 -1.89036314
 -2.60171651 -1.89367696 -2.03752044 -1.80445704 -2.17127322 -1.66489781
 -1.80520599 -0.73619047 -0.55178171 -0.32244024 -0.09651552 -0.67835578
  0.13369332 -0.44167682  0.00795703 -0.45199075 -0.12680858  0.45771100
  0.15690650  0.24054006  0.06995984  0.08100337 -0.34769136  0.04665192
 -0.54588089 -0.96616132 -0.95647292 -1.37789409 -0.97816845 -0.40846438
 -0.17047954 -0.49205022 -1.06500818 -1.20043537 -1.31933742 -0.68093027
 -0.09571295 -0.50492276 -0.24889887 -0.06900473  0.11934046  0.40902207
  0.64095403  0.75673160  0.23065452  0.62254051  0.26361203  0.53273972
  0.90233455  0.37134070 -0.11402982 -0.54671388 -0.46268543 -0.53064233
 -0.57607259 -0.39066324 -0.40818492 -0.32782078 -0.26266579  1.30420825
  1.80120929  1.90809623  1.55673260  1.44567225  1.09837877  0.88825103
  0.91828898  0.50612663  0.29682042 -0.67511942 -0.69484679 -1.57841840
 -2.04880481 -1.74152900 -1.94536726 -1.92380281 -1.22288327 -0.59706611
 -1.13843586 -1.14905675
  1.89310771  2.11918987  1.38911490  0.62945174  0.44072800  0.10805416
  0.35542128  0.05123917 -0.18180445  0.19271888  0.15079176  0.00038753
 -0.34231616 -0.42844852 -0.60652541 -0.47051979 -0.44187906 -0.72692630
 -0.45783238  0.31658156 -0.05691021 -0.21869281 -0.12501645 -0.59391348
 -0.55308942 -0.22966446  0.66636738  0.26293131  0.78757825 -0.02997022
  0.82863482  1.07898862  0.98917538  0.80979913  1.80486119  0.65769152
  0.99693720  1.28005776  0.41601148  0.45228221  0.90207773  0.69808393
  0.28910702  0.39129356  0.23426118  0.56954598  0.21757699 -0.05842073
  0.25641793  0.03060635 -0.47482914 -0.31532095 -0.20971367  0.29212314
  0.49275104 -0.26521638 -0.71579100 -0.58801245 -0.07305745  0.07753419
  0.14084175 -0.19319397  0.50825912  0.44343244 -0.45299075 -0.16989994
 -0.78907566 -0.81584079 -0.57979518 -1.01341720 -0.78704166 -0.66188455
 -0.52691798 -0.91776797 -0.31741218  0.59931695  0.68896741  0.28325104
  0.35071894  0.93714609  0.95343844  1.29372272  0.75912116  0.09486564
  0.30041963 -0.26306874 -0.46144138 -0.44064926 -1.23092214 -1.46709474
 -1.71933736 -1.73977835 -1.51705134 -1.65540736 -1.77126588 -1.57157146
 -0.70035805 -0.27528744  0.37545168  0.31737625  0.29424235 -0.64779957
 -0.10891205 -0.01707830 -0.24947908  0.23843231 -0.18606057 -0.23341844
 -0.46561427 -0.46235713 -0.03847599 -0.47835302 -0.12784546 -0.71919558
 -0.90386031 -1.57873411 -1.62890677 -1.44120007 -2.42485381 -2.56082764
 -2.42995852 -2.68194364 -2.55433517 -2.22941536 -1.90927059 -2.17782942
 -2.20023920 -1.62956866 -1.19026283 -0.69910673 -0.32742308 -0.30067553
  0.16716297  0.06024044  0.50001708  0.20426242 -0.17885860  0.38528048
  0.49826614  0.70013992  0.56825046 -0.19024800 -0.03645883  0.62419626
  0.73029199 -0.52848783 -0.99659637 -0.41657114 -0.70346075 -0.40962212
 -0.59124263 -0.71245389 -0.87162775 -1.23031980 -1.41697269 -0.99149210
 -0.21749891 -0.27683118 -0.16991689  0.23352079  1.05191896  0.51960572
  0.96727076  0.73054291  0.82440458  1.51113199  0.54199657 -0.29931046
 -0.14045262 -0.00250071 -0.36419805 -0.63854627 -0.58512321 -0.00868269
 -0.84878643 -1.24338304 -0.88531529 -1.18138146  0.09644591  0.52256018
  0.88399927  1.44258616  0.94481965  1.08832475  1.19857014  0.94689115
  1.19797737  0.65597963  0.31660628 -0.83675793 -1.41400431 -0.92812074
 -1.65173853 -2.02258617 -2.05969859 -2.28363900 -1.89074723 -0.49054226
 -0.14991428 -0.83477558
  1.86739984  1.56060228  1.40272652  1.00235802  0.48446576  0.67589440
  0.10065577  0.35141346 -0.18870566  0.55586958 -0.49653564 -0.29888848
 -0.60013395 -0.85963275 -0.42343853 -0.12681329 -0.70682972 -0.46636154
 -0.30148549  0.25919666  0.60247267 -0.05278153 -0.83539121 -0.48334471
 -0.21256089 -0.14356286  0.10387965  0.15486867 -0.74285922 -0.14016485
  0.44948257  1.27771144  1.10560894  1.64983463  1.92126462  1.25095187
  1.25698303  1.21945356  0.51695005  0.39136226  0.33998388  0.01841142
  0.23194892 -0.02531327  0.24360330  0.04114188 -0.57904975 -0.28026420
  0.19695920 -0.45230077  0.13490973 -0.55884196  0.03075081 -0.12636885
  0.34890201 -0.34191596 -0.05194449 -0.49624256  0.19494721  0.47851071
  0.46450365  0.36827648  0.06536795  0.31203512  0.25790201  0.26024867
  0.05412069 -0.18211190 -0.91485092 -0.40834459 -0.49547176 -0.63253951
 -0.63786491 -0.87343362 -0.15219449  0.14784984  0.19179054  0.45048299
  0.72930463  0.35619421  0.44322271  0.67396683  0.05096180 -0.40009212
 -0.55652548 -0.69577780 -0.49417505 -0.38175630 -1.17282325 -1.64108051
 -1.82353544 -2.02684071 -1.42507035 -1.64749392 -1.09596492 -1.31179785
 -1.00938505 -0.42531069 -0.05839444 -0.01463976  0.09514542 -1.11613576
 -0.71598468  0.31897532  0.14176221  0.03539323 -0.07574771  0.29214708
 -0.67149544 -0.53166864 -0.17721789 -0.57355160 -1.27563899 -1.01928055
 -1.19691915 -1.81415957 -1.36051063 -1.75099763 -1.78101593 -2.15769224
 -2.05096556 -2.29845444 -3.11597189 -2.78370608 -1.91696282 -2.41811777
 -1.73712608 -1.39110702 -1.40900629 -0.91845811 -0.81696299 -0.97218416
 -0.37642332 -0.04642038  0.48087870  0.21640516  0.53424187  0.53446959
 -0.02897423  0.48486549 -0.20730377  0.16669423  0.27092478  0.15748127
  0.74323550  0.01444223 -0.18916905 -0.15967830 -0.30330251 -0.18858759
 -0.94446882 -0.49384676 -0.73443097 -1.05251726 -1.08898753 -0.56653066
 -0.42566919 -0.35702657 -0.45295459  0.74921539  0.82652484  0.81197566
  1.07713873  1.01806300  1.15926766  1.06363035  0.77578177  0.05659607
 -0.36849431 -0.18752448  0.46684139 -0.73133512 -0.36281952  0.14672635
 -0.34791300 -0.83548414 -0.12631502 -0.47145211  0.25339679  0.22192229
  0.77054551  0.47657241  0.95461239  0.22298195 -0.07998894  0.85519793
  0.70365828  0.39400815 -0.08450920 -1.16464131 -1.09742046 -0.59857787
 -1.71230212 -1.75383748 -2.38377619 -1.82228860 -1.63612412 -1.31325699
 -0.33205151 -0.61193755
  1.91371492  1.52140800  1.46334748  1.41284399  1.01197455  0.94039054
  0.30580814  0.46353363  0.31938537  0.36843764 -0.21101157 -0.59527891
 -0.26780133 -0.54132538 -0.68101292 -0.91338211 -0.21673005 -0.83324012
 -0.54671865 -0.16239301  0.29782384  0.65099610 -0.30793405 -0.35811607
 -0.15391530 -0.06410793 -0.06044166 -0.45957037 -0.61361597 -0.15305033
  0.53507886  1.15024597  1.30513664  1.39751554  2.30753613  1.53614837
  1.22735326  1.44742628  0.53009181  0.10765044  0.42085778  0.43062371
  0.52583502  0.01703696 -0.25331402 -0.33626957 -0.47862269 -0.19992962
 -0.01109951  0.47856145  0.03541258 -0.03907261  0.13138568  0.51695554
  0.47358164  0.71608694  0.51554198 -0.29251498  0.21491439  0.76976671
  0.21860333  0.26468199  0.10839582  0.40628722  0.11712965  0.33665946
  0.22792741  0.49224638  0.04473218 -0.05814308 -0.74159960 -0.07882905
 -0.36780233  0.17515795 -0.05412623  0.16864097 -0.30942779 -0.26218331
  0.32247480  0.34367408  0.49730677  0.13273246  0.06240624 -0.22353315
 -0.85785274 -0.86074032 -0.25953397 -0.23995273 -0.86776368 -1.64951028
 -1.97480281 -2.13454658 -2.00925767 -1.83923431 -1.84048655 -0.91457057
 -0.71527250  0.21999104 -0.03005768 -0.03240037 -0.36080736 -0.60769929
 -0.02983236  0.27190751  0.26329788 -0.52409825 -0.13900091  0.14268368
 -0.40314807 -0.19479923 -0.31509073 -1.17586329 -1.33558603 -1.51376833
 -0.99502753 -1.90502239 -1.66156742 -1.37514610 -1.16871386 -1.31759092
 -1.85732832 -2.08426057 -2.46045758 -2.66257181 -2.05100586 -1.88126318
 -1.73911884 -1.26866289 -1.57627267 -1.50823940 -1.07528142 -1.05208263
 -0.67521595 -0.34079728  0.71053860  0.40646115  0.75828130  0.75987970
  0.53194230  0.94358878  0.59171389 -0.00319362 -0.00779112  0.42145306
  0.29047178  0.04073454 -0.32076147 -0.29592792 -1.04924258 -0.77629759
 -0.64762411 -0.94762193 -0.58853050  0.33854434 -0.27311624 -0.58470720
 -0.64964053 -0.05370178  0.16299663  0.83427863  0.89040265  0.30798412
  0.86938256  1.60903116  1.40099761  1.22904043  0.43111930  0.31335180
  0.05731990 -0.31126496  0.04996995 -0.53397907 -0.28595758 -0.36569990
 -0.78471242 -1.24881025  0.07136284  0.04917874 -0.10171928 -0.05191083
  0.85546547  1.07724487  0.16859965 -0.40947945 -0.63286054 -0.67960839
  0.04732132  0.10470326 -0.67521301 -1.29913069 -0.83191424 -1.39150007
 -1.92355715 -1.45665776 -2.00013007 -1.62939830 -1.32934498 -1.57711858
 -1.06374205 -0.39004808
  1.72201043  0.99087164  1.05501147  1.26745261  1.00138491  0.72930881
  0.80483880  0.41521575  0.37966121  0.53956600 -0.42947390 -0.92917650
 -0.81068042 -0.90408245 -1.23251161 -1.06535980 -0.16424822 -0.10311288
 -0.29344112  0.41256893  0.22904731  0.54395256 -0.27319894  0.26566095
 -0.09528351 -0.37692111 -0.28813837 -0.49624952 -0.24581475  0.07040244
  0.46803938  0.57301225  1.01932215  0.78366166  1.47706642  1.20483133
  1.40549585  1.37398206  0.45504459  0.29905511 -0.04443712  0.14112779
 -0.23180898 -0.58031324 -0.52624149 -0.56525463 -0.67551186 -0.44863754
  0.10969060  0.29039783  0.05291870 -0.27746524 -0.32071806  0.35283025
  0.57984696  0.34718913  0.92132805  0.52311872  1.19312932  0.48931104
  0.09049561  0.09595006  0.42015211  0.44065738  0.09389906  0.22934228
  0.63555545 -0.00381037 -0.09503492 -0.61394308 -0.90400196 -0.93879314
 -0.44917759 -0.27727829 -0.09755365 -0.25531014  0.33853078 -0.55224346
  0.13853303  0.19241814 -0.14269975 -0.14519720 -0.75275346 -0.46798996
 -0.91317306 -0.81923883 -0.53034443 -0.09089698 -0.87778612 -1.47457062
 -1.94917309 -1.52009952 -1.71564166 -1.41397496 -1.67220973 -0.90913932
 -0.35629149  0.13833428  0.23213006 -0.27628292 -0.16061390 -0.15476136
  0.37074346  0.51134519  0.24769578  0.07315868 -0.45837824 -0.21495625
 -0.39738895 -0.52869976 -0.45953497 -0.78434107 -1.07119271 -1.32110166
 -1.42622495 -1.76779549 -1.80765399 -1.49631906 -0.94947884 -1.75249918
 -2.33502119 -1.90652482 -2.35484201 -2.03710324 -1.55086316 -1.79955540
 -1.48513350 -1.33539466 -1.52110775 -0.66474334 -0.71836002 -1.02460664
 -1.02064004 -0.00317965  0.77672407  0.35912906  0.43997230  0.74579872
  1.46104323  1.72990783  0.61920830  0.79742896  0.46846792  0.39394758
  0.07910607 -0.10057226 -0.12483008 -0.13740548 -0.64360334 -0.62518759
 -0.72753305 -0.20246507 -0.01494345  0.04219397 -0.54476310 -0.19978686
 -0.09371600 -0.13633551  0.25806717  0.34473449  1.22223387  0.68450665
  0.74863384  0.87893141  1.28212484  1.11074641  0.97721068  0.43206562
  0.47003872 -0.15420228  0.01389579 -0.44592882 -0.06774776 -0.65386942
 -0.90200181 -0.12919628 -0.37239858 -0.25174300 -0.20153412  0.29223410
 -0.22701641  0.53608858  0.08854872 -0.28600336 -0.57722025 -0.80358724
 -1.08640749 -0.79594314 -1.08343073 -0.71005481 -0.89829842 -1.25670223
 -1.15877741 -1.44528743 -1.65486710 -1.88913725 -1.86947594 -1.52380452
 -1.07465369 -0.84373146
  1.04025373  0.72481467  1.33355706  1.26505421  1.08544702  0.29747350
  0.89005827  0.74173747  0.86482972  1.16955606  0.20497896 -1.01380735
 -0.97456422 -1.41746297 -1.19950166 -1.05110843 -0.33732072  0.08539724
 -0.30982471  0.02539281  0.64896197 -0.18105823  0.06566815  0.29637859
 -0.43784861 -0.67985362 -0.60586766 -0.94530585 -0.58603558  0.10250655
  0.46608228  0.69419861  1.00441189  0.31697832  0.68303179  0.60104077
  1.05219142  1.44909191  0.83941766  0.07977881 -0.04817648 -0.54506503
  0.03675111 -0.91465661 -0.53059072 -1.12772711 -0.47164106 -0.45861836
 -0.16594685 -0.62495851 -0.16282803 -0.78769112 -0.05258254  0.65930532
  0.28899062  0.92204306  0.75947853  0.45607727  0.14722656  0.61580372
  0.39067454  0.80368087  0.44356629  0.44818233  0.16168722  0.60091991
  0.37380757  0.34292736 -0.23434528 -0.82651682 -1.07145296 -0.96252433
 -0.56660513 -0.46651199 -0.34700949 -0.71959325  0.06065760 -0.35560572
 -0.42281250 -0.07917742  0.08539739 -0.44822317 -0.55670237 -1.02066637
 -0.45418776 -0.76133377 -0.25643318 -0.28970534 -0.55107837 -0.99031052
 -1.56406078 -0.82396580 -1.35562662 -1.43899971 -0.92242497 -0.01077818
 -0.09793180  0.06393412  0.10350516 -0.38924769 -0.09995695 -0.16185765
 -0.12086984  0.36561314  0.20451463 -0.20685282 -0.40404022 -0.38244602
 -0.90054475 -0.82433949 -0.54787153 -0.46921382 -0.79874901 -1.01626337
 -1.03518279 -1.02432190 -1.31437160 -1.31172901 -1.57873443 -1.74743176
 -1.74659465 -2.21996679 -2.17743366 -1.77197363 -2.29079586 -1.57793156
 -0.88200374 -1.00547453 -1.40395495 -1.05896268 -1.02035843 -1.19927246
 -0.07083181 -0.50666025  0.55792903  0.28561636  0.72488023  1.23504497
  1.01795780  1.61137948  0.89252199  1.07258311  0.44200643  0.44802251
  0.36782487  0.06328717 -0.11758132 -0.41240442 -0.78715804 -0.83620740
 -1.02895955 -0.64984758 -0.33102081  0.24422396 -0.00426070 -0.31303384
  0.13058276 -0.23648231  0.17805098  0.24332175  1.05093703  1.15550577
  0.93610071  0.63641157  0.89521890  1.23304135  1.43006302  1.19965956
  0.75622621  0.26343630  0.19291201 -0.04720661  0.16747740  0.60520395
  0.36891576  0.69299440 -0.54610531 -0.45630002  0.74857684  0.02356043
  0.02551562 -0.23051875 -0.45516807 -0.33730676 -0.46084259 -0.19587647
 -0.10384783 -0.39129516 -0.58359894 -0.64650576 -1.09728267 -0.50156478
 -0.39494456 -0.85890395 -1.52861500 -1.58681992 -1.35234118 -0.93695066
 -0.59717691 -0.28868414
  0.50357804  0.15444099  0.67335508  0.86279097  0.93617226  1.40759507
  1.07590655  1.31881969  0.75389754  0.38201107 -0.41890892 -1.06003716
 -1.13697740 -0.76885109 -0.69868625 -1.20659021 -0.75547413 -0.41370874
  0.03549089 -0.04785218 -0.12534642  0.12140587 -0.10174786 -0.17505462
 -0.67025549 -0.87243098 -0.67101350 -0.82113371 -0.28585414 -0.39430831
  0.08002168  0.73318475  0.93857415  1.23546245  0.62977435  0.35046906
  1.01432255  1.11906372  1.21316648 -0.09906324 -0.07693145  0.45722820
  0.14115745 -0.18590696  0.11307979 -0.80552278 -0.63744052 -0.35387144
 -0.45329896 -0.38951548 -0.62439099 -0.27782654  0.31902289  0.71725302
  1.03261406  0.86276285  0.86343066  0.53959248 -0.02481592 -0.01141053
 -0.19626694  0.72238597  0.03751635  0.39214673  0.18667820  0.30472664
  0.06420012 -0.27482950 -0.76303141 -0.86930480 -0.75052058 -0.46777783
